"identifiant","pays","poids","csp","csp_père","csp_mère","education","education_pere","education_mere","genre","age","csp_avec_A","mobilite","mobilite_educ","age_cat"
24706445,"GR",0.50749147,"3","1","1",3,1,1,2,47,"OQ","OQ_OQ_M","3_1_M","41-65"
24706447,"GR",0.48896208,"2","1","1",2,1,1,1,32,"C","C_PI_F","2_1_F","26-40"
24708793,"GR",0.23332204,"1","1","1",1,1,1,2,71,"A","OQ_OQ_M","1_1_M",">65"
24708794,"GR",0.11666102,"1","1","1",1,1,1,2,66,"A","OQ_OQ_M","1_1_M",">65"
24708796,"GR",0.23332204,"1","1","1",1,1,1,2,67,"OQ","OQ_OQ_M","1_1_M",">65"
25202221,"GR",0.48998109,"3","2","5",3,2,5,2,28,"C","C_OQ_M","3_2_M","26-40"
25202223,"GR",0.18191542,"3","1","1",3,1,1,2,49,"C","C_PI_M","3_1_M","41-65"
25202224,"GR",0.22636737,"2","1","1",2,1,1,1,74,"C","C_OQ_F","2_1_F",">65"
25202225,"GR",0.10454579,"2","1","1",2,1,1,2,58,"OQ","OQ_ONQ_M","2_1_M","41-65"
25204721,"GR",0.22636737,"1","2","1",1,2,1,1,74,"OQ","OQ_OQ_F","1_1_F",">65"
25204722,"GR",0.22636737,"1","2","1",1,2,1,1,66,"OQ","OQ_OQ_F","1_1_F",">65"
25204724,"GR",0.6637704,"2","1","1",2,1,1,1,48,"OQ","OQ_OQ_F","2_1_F","41-65"
25204725,"GR",0.37950435,"2","1","1",2,1,1,2,34,"ONQ","ONQ_OQ_M","2_1_M","26-40"
25301592,"GR",0.36383083,"3","1","1",3,1,1,2,48,"PI","PI_OQ_M","3_1_M","41-65"
25303853,"GR",0.48665574,"3","1","1",3,1,1,1,70,"C","C_OQ_F","3_1_F",">65"
25303854,"GR",0.81663513,"3","1","1",3,1,1,2,26,"OQ","OQ_OQ_M","3_1_M","26-40"
25303856,"GR",0.32665405,"3","1","1",3,1,1,2,25,"C","C_ONQ_M","3_1_M","14-25"
25303857,"GR",0.63250726,"2","1","1",2,1,1,2,33,"A","OQ_OQ_M","2_1_M","26-40"
25303859,"GR",0.2530029,"2","2","1",2,2,1,2,30,"OQ","OQ_OQ_M","2_2_M","26-40"
25306041,"GR",0.18191542,"3","1","1",3,1,1,2,36,"OQ","OQ_ONQ_M","3_1_M","26-40"
25306042,"GR",0.27642068,"2","1","1",2,1,1,2,42,"C","C_OQ_M","2_1_M","41-65"
25306043,"GR",0.3318852,"2","1","1",2,1,1,1,40,"OQ","OQ_ONQ_F","2_1_F","26-40"
25306044,"GR",0.5060058,"2","1","1",2,1,1,2,16,"OQ","OQ_ONQ_M","2_1_M","14-25"
25306045,"GR",0.18428046,"1","1","1",1,1,1,2,51,"OQ","OQ_ONQ_M","1_1_M","41-65"
25308223,"GR",0.18428046,"1","1","1",1,1,1,2,49,"A","OQ_OQ_M","1_1_M","41-65"
25308225,"GR",0.31363738,"1","1","1",1,1,1,2,59,"A","OQ_OQ_M","1_1_M","41-65"
25308227,"GR",0.46070114,"2","1","1",2,1,1,2,50,"OQ","OQ_ONQ_M","2_1_M","41-65"
25310552,"GR",0.41818315,"1","1","1",1,1,1,2,56,"ONQ","ONQ_OQ_M","1_1_M","41-65"
25310555,"GR",0.10454579,"1","1","1",1,1,1,2,79,"A","OQ_OQ_M","1_1_M",">65"
25310557,"GR",0.46608773,"3","1","1",3,1,1,2,65,"C","C_PI_M","3_1_M","41-65"
25401212,"GR",0.3685609,"1","1","1",1,1,1,2,52,"OQ","OQ_ONQ_M","1_1_M","41-65"
25401213,"GR",0.3685609,"2","1","1",2,1,1,2,48,"OQ","OQ_OQ_M","2_1_M","41-65"
25401214,"GR",0.3685609,"2","1","1",2,1,1,2,40,"C","C_ONQ_M","2_1_M","26-40"
25401217,"GR",0.81663513,"3","1","1",3,1,1,2,19,"OQ","OQ_OQ_M","3_1_M","14-25"
25403551,"GR",0.5060058,"2","1","1",2,1,1,2,22,"OQ","OQ_OQ_M","2_1_M","14-25"
25403552,"GR",0.10454579,"1","1","5",1,1,5,2,77,"OQ","OQ_C_M","1_1_M",">65"
25403554,"GR",0.3685609,"1","1","1",1,1,1,2,54,"OQ","OQ_OQ_M","1_1_M","41-65"
25405831,"GR",0.37378392,"5","2","1",5,2,1,2,45,"C","C_OQ_M","5_2_M","41-65"
25405835,"GR",0.2530029,"2","1","1",2,1,1,2,20,"OQ","OQ_OQ_M","2_1_M","14-25"
25500111,"GR",0.27287313,"3","3","2",3,3,2,2,40,"C","C_C_M","3_3_M","26-40"
25500116,"GR",0.3685609,"2","1","1",2,1,1,2,50,"OQ","OQ_OQ_M","2_1_M","41-65"
25502161,"GR",0.10454579,"1","1","1",1,1,1,2,84,"OQ","OQ_OQ_M","1_1_M",">65"
25502166,"GR",0.6317924,"3","1","1",3,1,1,1,24,"OQ","OQ_OQ_F","3_1_F","14-25"
25506342,"GR",0.36383083,"3","3","1",3,3,1,2,37,"OQ","OQ_OQ_M","3_3_M","26-40"
25508531,"GR",0.32665405,"3","5","3",3,5,3,2,29,"C","C_C_M","3_5_M","26-40"
25510831,"GR",0.29212227,"2","1","1",2,1,1,1,32,"A","OQ_OQ_F","2_1_F","26-40"
25510832,"GR",0.67910206,"1","1","1",1,1,1,1,83,"OQ","OQ_OQ_F","1_1_F",">65"
25510833,"GR",0.31363738,"1","1","1",1,1,1,2,56,"A","OQ_OQ_M","1_1_M","41-65"
25601503,"GR",0.20909157,"1","1","1",1,1,1,2,73,"A","OQ_OQ_M","1_1_M",">65"
25601504,"GR",0.41818315,"1","1","1",1,1,1,2,56,"A","OQ_OQ_M","1_1_M","41-65"
25603693,"GR",0.27642068,"2","1","1",2,1,1,2,35,"C","C_OQ_M","2_1_M","26-40"
25603694,"GR",0.10454579,"2","1","1",2,1,1,2,59,"ONQ","ONQ_OQ_M","2_1_M","41-65"
25606141,"GR",0.20909157,"1","1","1",1,1,1,2,83,"A","OQ_OQ_M","1_1_M",">65"
25606144,"GR",0.20909157,"1","1","1",1,1,1,2,84,"A","OQ_OQ_M","1_1_M",">65"
25608542,"GR",0.28764328,"3","1","1",3,1,1,1,48,"OQ","OQ_OQ_F","3_1_F","41-65"
25608543,"GR",0.33955103,"1","1","1",1,1,1,1,73,"OQ","OQ_OQ_F","1_1_F",">65"
25608544,"GR",0.4978278,"2","1","1",2,1,1,1,46,"A","OQ_OQ_F","2_1_F","41-65"
25608545,"GR",0.113183685,"1","1","1",1,1,1,1,92,"A","OQ_OQ_F","1_1_F",">65"
25608547,"GR",0.22636737,"1","1","1",1,1,1,1,81,"A","OQ_OQ_F","1_1_F",">65"
25700231,"GR",0.33955103,"1","1","1",1,1,1,1,66,"A","OQ_OQ_F","1_1_F",">65"
25700232,"GR",0.2530029,"2","1","5",2,1,5,2,22,"OQ","OQ_ONQ_M","2_1_M","14-25"
25700233,"GR",0.55284137,"1","1","1",1,1,1,2,46,"A","OQ_OQ_M","1_1_M","41-65"
25700234,"GR",0.2530029,"1","1","1",1,1,1,2,33,"OQ","OQ_OQ_M","1_1_M","26-40"
25700236,"GR",0.22636737,"1","1","1",1,1,1,1,76,"A","OQ_OQ_F","1_1_F",">65"
25700237,"GR",0.20909157,"2","1","1",2,1,1,2,63,"A","OQ_OQ_M","2_1_M","41-65"
25703281,"GR",0.10454579,"1","1","1",1,1,1,2,77,"A","OQ_OQ_M","1_1_M",">65"
25703282,"GR",0.22636737,"1","1","1",1,1,1,1,75,"A","OQ_OQ_F","1_1_F",">65"
25703284,"GR",0.10454579,"1","1","1",1,1,1,2,81,"A","OQ_OQ_M","1_1_M",">65"
25703285,"GR",0.41818315,"1","1","1",1,1,1,2,65,"A","OQ_OQ_M","1_1_M","41-65"
25703287,"GR",0.20909157,"1","1","1",1,1,1,2,76,"A","OQ_OQ_M","1_1_M",">65"
25706401,"GR",0.33955103,"1","1","1",1,1,1,1,55,"A","OQ_OQ_F","1_1_F","41-65"
25706402,"GR",0.45273474,"1","1","1",1,1,1,1,77,"C","C_OQ_F","1_1_F",">65"
25706405,"GR",0.46070114,"1","1","1",1,1,1,2,41,"A","OQ_OQ_M","1_1_M","41-65"
25709801,"GR",0.31363738,"1","2","1",1,2,1,2,57,"A","OQ_OQ_M","1_2_M","41-65"
25709804,"GR",0.3158962,"3","1","1",3,1,1,1,22,"A","OQ_OQ_F","3_1_F","14-25"
25709805,"GR",0.20909157,"1","2","1",1,2,1,2,69,"A","OQ_OQ_M","1_2_M",">65"
25709806,"GR",0.46070114,"1","1","1",1,1,1,2,44,"A","OQ_OQ_M","1_1_M","41-65"
25709807,"GR",0.22636737,"2","1","1",2,1,1,1,74,"C","C_OQ_F","2_1_F",">65"
25709808,"GR",0.41751257,"5","1","1",5,1,1,1,25,"PI","PI_OQ_F","5_1_F","14-25"
32100281,"GR",0.3307332,"3","1","1",3,1,1,2,43,"OQ","OQ_ONQ_M","3_1_M","41-65"
32100282,"GR",0.9897946,"3","5","5",3,5,5,2,29,"OQ","OQ_OQ_M","3_5_M","26-40"
32100284,"GR",0.35406393,"2","1","1",2,1,1,1,33,"OQ","OQ_ONQ_F","2_1_F","26-40"
32102085,"GR",0.39591783,"3","1","1",3,1,1,2,32,"C","C_OQ_M","3_1_M","26-40"
32102086,"GR",0.2204888,"3","1","1",3,1,1,2,38,"C","C_PI_M","3_1_M","26-40"
32103796,"GR",0.6335685,"1","1","1",1,1,1,2,71,"A","OQ_OQ_M","1_1_M",">65"
32300241,"GR",0.2204888,"3","5","1",3,5,1,2,37,"OQ","OQ_C_M","3_5_M","26-40"
32300242,"GR",0.25342742,"1","1","1",1,1,1,2,66,"ONQ","ONQ_OQ_M","1_1_M",">65"
32300245,"GR",0.9776582,"5","5","3",5,5,3,2,27,"C","C_C_M","5_5_M","26-40"
32300247,"GR",0.20241682,"5","5","5",5,5,5,1,33,"PI","PI_C_F","5_5_F","26-40"
32302043,"GR",0.25342742,"1","1","1",1,1,1,2,73,"OQ","OQ_ONQ_M","1_1_M",">65"
32302044,"GR",0.3307332,"3","1","5",3,1,5,2,44,"C","C_PI_M","3_1_M","41-65"
32302046,"GR",0.2204888,"3","1","1",3,1,1,2,40,"C","C_OQ_M","3_1_M","26-40"
32303872,"GR",0.33503297,"2","1","1",2,1,1,2,40,"OQ","OQ_OQ_M","2_1_M","26-40"
32303874,"GR",0.34863523,"3","1","1",3,1,1,1,35,"OQ","OQ_OQ_F","3_1_F","26-40"
32303876,"GR",0.6033873,"1","1","1",1,1,1,1,49,"ONQ","ONQ_OQ_F","1_1_F","41-65"
32305781,"GR",0.4409776,"3","1","1",3,1,1,2,44,"OQ","OQ_PI_M","3_1_M","41-65"
32305783,"GR",0.16294304,"5","3","3",5,3,3,2,34,"C","C_PI_M","5_3_M","26-40"
32305784,"GR",0.3828789,"3","1","1",3,1,1,1,32,"OQ","OQ_ONQ_F","3_1_F","26-40"
32305785,"GR",0.5487327,"2","1","1",2,1,1,1,65,"A","OQ_OQ_F","2_1_F","41-65"
32307592,"GR",0.32588607,"5","5","5",5,5,5,2,30,"C","C_C_M","5_5_M","26-40"
32309443,"GR",0.3828789,"3","2","2",3,2,2,1,25,"OQ","OQ_ONQ_F","3_2_F","14-25"
32309445,"GR",0.13718317,"2","1","1",2,1,1,1,69,"OQ","OQ_OQ_F","2_1_F",">65"
32311261,"GR",0.39591783,"3","2","2",3,2,2,2,34,"C","C_PI_M","3_2_M","26-40"
32318621,"GR",0.50685483,"1","3","3",1,3,3,2,67,"OQ","OQ_OQ_M","1_3_M",">65"
32318623,"GR",0.4409776,"3","1","1",3,1,1,2,37,"PI","PI_ONQ_M","3_1_M","26-40"
32318624,"GR",0.2204888,"3","1","1",3,1,1,2,36,"OQ","OQ_ONQ_M","3_1_M","26-40"
32400871,"GR",0.27436635,"1","1","1",1,1,1,1,66,"OQ","OQ_OQ_F","1_1_F",">65"
32400872,"GR",0.69727045,"3","1","2",3,1,2,1,38,"OQ","OQ_PI_F","3_2_F","26-40"
32400875,"GR",0.2204888,"3","1","1",3,1,1,2,37,"OQ","OQ_OQ_M","3_1_M","26-40"
32400876,"GR",0.3307332,"3","2","2",3,2,2,2,45,"PI","PI_PI_M","3_2_M","41-65"
32402981,"GR",0.4409776,"3","1","1",3,1,1,2,40,"C","C_OQ_M","3_1_M","26-40"
32402984,"GR",0.111677654,"1","1","1",1,1,1,2,36,"OQ","OQ_PI_M","1_1_M","26-40"
32404801,"GR",0.12671371,"2","1","1",2,1,1,2,55,"C","C_PI_M","2_1_M","41-65"
32404803,"GR",0.25342742,"1","1","1",1,1,1,2,76,"ONQ","ONQ_OQ_M","1_1_M",">65"
32404804,"GR",0.39591783,"3","1","1",3,1,1,2,34,"C","C_ONQ_M","3_1_M","26-40"
32404806,"GR",0.3307332,"3","1","1",3,1,1,2,43,"OQ","OQ_ONQ_M","3_1_M","41-65"
32406665,"GR",0.2204888,"3","1","1",3,1,1,2,43,"C","C_OQ_M","3_1_M","41-65"
32406666,"GR",0.4409776,"3","1","1",3,1,1,2,38,"ONQ","ONQ_OQ_M","3_1_M","26-40"
32501531,"GR",0.25342742,"1","1","1",1,1,1,2,64,"A","OQ_OQ_M","1_1_M","41-65"
32501532,"GR",0.57431835,"3","1","1",3,1,1,1,29,"OQ","OQ_OQ_F","3_1_F","26-40"
32501534,"GR",0.39591783,"3","1","1",3,1,1,2,30,"C","C_ONQ_M","3_1_M","26-40"
32501537,"GR",0.25342742,"1","1","1",1,1,1,2,66,"A","OQ_OQ_M","1_1_M",">65"
32504087,"GR",0.22335531,"1","1","1",1,1,1,2,48,"ONQ","ONQ_OQ_M","1_1_M","41-65"
32504088,"GR",0.7666242,"2","1","1",2,1,1,2,32,"ONQ","ONQ_OQ_M","2_1_M","26-40"
32506731,"GR",0.27436635,"1","1","1",1,1,1,1,82,"OQ","OQ_OQ_F","1_1_F",">65"
32506733,"GR",0.12671371,"1","1","1",1,1,1,2,79,"A","OQ_OQ_M","1_1_M",">65"
43101103,"GR",0.12691842,"1","1","1",1,1,1,2,88,"A","OQ_OQ_M","1_1_M",">65"
43102981,"GR",0.33557427,"2","1","1",2,1,1,2,52,"C","C_ONQ_M","2_1_M","41-65"
43102982,"GR",0.3491985,"3","1","1",3,1,1,1,39,"C","C_OQ_F","3_1_F","26-40"
43102983,"GR",0.40290806,"1","1","1",1,1,1,1,35,"ONQ","ONQ_OQ_F","1_1_F","26-40"
43102984,"GR",0.39655748,"3","1","1",3,1,1,2,33,"C","C_OQ_M","3_1_M","26-40"
43102986,"GR",0.39655748,"3","3","3",3,3,3,2,31,"C","C_C_M","3_3_M","26-40"
43102987,"GR",0.12691842,"1","1","1",1,1,1,2,64,"ONQ","ONQ_OQ_M","1_1_M","41-65"
43104811,"GR",0.33126754,"3","1","1",3,1,1,2,50,"C","C_OQ_M","3_1_M","41-65"
43104812,"GR",0.398197,"5","1","1",5,1,1,2,58,"C","C_OQ_M","5_1_M","41-65"
43104813,"GR",0.25383684,"1","1","1",1,1,1,2,90,"C","C_OQ_M","1_1_M",">65"
43104815,"GR",0.3025154,"5","3","1",5,3,1,2,39,"C","C_ONQ_M","5_3_M","26-40"
43104816,"GR",0.14145744,"3","2","5",3,2,5,2,63,"C","C_PI_M","3_2_M","41-65"
43104817,"GR",0.33126754,"3","1","1",3,1,1,2,52,"OQ","OQ_OQ_M","3_1_M","41-65"
43106461,"GR",0.19827874,"3","5","1",3,5,1,2,21,"OQ","OQ_PI_M","3_5_M","14-25"
43106462,"GR",0.19174875,"3","5","5",3,5,5,1,20,"C","C_C_F","3_5_F","14-25"
43106463,"GR",0.39655748,"3","1","1",3,1,1,2,25,"C","C_OQ_M","3_1_M","14-25"
43106464,"GR",0.17731799,"2","1","1",2,1,1,1,29,"C","C_PI_F","2_1_F","26-40"
43108374,"GR",0.3025154,"5","1","1",5,1,1,2,39,"OQ","OQ_OQ_M","5_1_M","26-40"
43108375,"GR",0.12691842,"1","1","1",1,1,1,2,77,"C","C_OQ_M","1_1_M",">65"
43110564,"GR",0.28291488,"3","3","1",3,3,1,2,62,"C","C_PI_M","3_3_M","41-65"
43110565,"GR",0.39655748,"3","3","1",3,3,1,2,20,"OQ","OQ_OQ_M","3_3_M","14-25"
43110566,"GR",0.40548772,"5","1","1",5,1,1,1,33,"C","C_OQ_F","5_1_F","26-40"
43112542,"GR",0.12691842,"2","1","1",2,1,1,2,76,"C","C_PI_M","2_1_M",">65"
43114475,"GR",0.54961926,"1","1","1",1,1,1,1,57,"C","C_OQ_F","1_1_F","41-65"
43301636,"GR",0.39655748,"3","1","1",3,1,1,2,23,"OQ","OQ_OQ_M","3_1_M","14-25"
43301637,"GR",0.3834975,"3","1","1",3,1,1,1,29,"OQ","OQ_ONQ_F","3_1_F","26-40"
43303782,"GR",0.19827874,"3","1","1",3,1,1,2,29,"C","C_OQ_M","3_1_M","26-40"
43305341,"GR",0.6043621,"2","1","1",2,1,1,1,51,"C","C_OQ_F","2_1_F","41-65"
43305344,"GR",0.3491985,"3","1","1",3,1,1,1,37,"OQ","OQ_ONQ_F","3_1_F","26-40"
43305346,"GR",0.12691842,"1","1","1",1,1,1,2,77,"PI","PI_OQ_M","1_1_M",">65"
43400121,"GR",0.766995,"3","3","2",3,3,2,1,15,"ONQ","ONQ_ONQ_F","3_2_F","14-25"
43400126,"GR",0.3491985,"3","1","1",3,1,1,1,38,"OQ","OQ_ONQ_F","3_1_F","26-40"
43402401,"GR",0.45377308,"5","5","3",5,5,3,2,40,"C","C_C_M","5_5_M","26-40"
43402402,"GR",0.21622713,"5","1","5",5,1,5,1,68,"C","C_C_F","5_5_F",">65"
43402404,"GR",0.13273233,"5","1","1",5,1,1,2,74,"C","C_PI_M","5_1_M",">65"
43402406,"GR",0.39655748,"3","1","1",3,1,1,2,25,"C","C_OQ_M","3_1_M","14-25"
43402408,"GR",0.59483624,"3","3","1",3,3,1,2,20,"C","C_PI_M","3_3_M","14-25"
43404875,"GR",0.32641256,"5","1","1",5,1,1,2,31,"C","C_OQ_M","5_1_M","26-40"
43404877,"GR",0.25383684,"1","1","1",1,1,1,2,65,"OQ","OQ_OQ_M","1_1_M","41-65"
43500891,"GR",0.27480963,"1","1","1",1,1,1,1,77,"A","OQ_OQ_F","1_1_F",">65"
43500892,"GR",0.12691842,"1","1","1",1,1,1,2,87,"A","OQ_OQ_M","1_1_M",">65"
43500894,"GR",0.5752462,"3","5","5",3,5,5,1,21,"C","C_C_F","3_5_F","14-25"
43500895,"GR",0.3491985,"3","1","1",3,1,1,1,36,"A","OQ_OQ_F","3_1_F","26-40"
43500896,"GR",0.25383684,"1","1","1",1,1,1,2,72,"A","OQ_OQ_M","1_1_M",">65"
43500897,"GR",0.8058161,"2","1","1",2,1,1,1,45,"A","OQ_OQ_F","2_1_F","41-65"
43503082,"GR",0.1512577,"5","1","1",5,1,1,2,45,"C","C_OQ_M","5_1_M","41-65"
43503084,"GR",0.20145403,"2","1","1",2,1,1,1,41,"OQ","OQ_OQ_F","2_1_F","41-65"
43503085,"GR",0.22084503,"3","3","2",3,3,2,2,38,"OQ","OQ_OQ_M","3_3_M","26-40"
43503087,"GR",0.10137193,"5","5","5",5,5,5,1,32,"C","C_C_F","5_5_F","26-40"
43505431,"GR",0.70927197,"2","3","1",2,3,1,1,24,"OQ","OQ_ONQ_F","2_1_F","14-25"
43505434,"GR",0.6043621,"1","1","1",1,1,1,1,52,"OQ","OQ_OQ_F","1_1_F","41-65"
43505435,"GR",0.22084503,"3","2","1",3,2,1,2,35,"ONQ","ONQ_OQ_M","3_2_M","26-40"
43505436,"GR",0.21622713,"5","1","1",5,1,1,1,77,"C","C_OQ_F","5_1_F",">65"
43507981,"GR",0.6050308,"5","1","1",5,1,1,2,47,"C","C_ONQ_M","5_1_M","41-65"
43507985,"GR",0.12691842,"1","1","1",1,1,1,2,74,"A","OQ_OQ_M","1_1_M",">65"
43601063,"GR",0.25383684,"1","1","1",1,1,1,2,70,"A","OQ_OQ_M","1_1_M",">65"
43601065,"GR",0.27480963,"1","1","1",1,1,1,1,81,"A","OQ_OQ_F","1_1_F",">65"
43601067,"GR",0.27480963,"1","1","1",1,1,1,1,70,"A","OQ_OQ_F","1_1_F",">65"
43603253,"GR",0.25383684,"1","1","1",1,1,1,2,70,"A","OQ_OQ_M","1_1_M",">65"
43603255,"GR",0.25383684,"1","1","1",1,1,1,2,59,"OQ","OQ_OQ_M","1_1_M","41-65"
43605841,"GR",0.766995,"3","1","2",3,1,2,1,22,"C","C_PI_F","3_2_F","14-25"
43605844,"GR",0.3491985,"3","1","1",3,1,1,1,46,"C","C_OQ_F","3_1_F","41-65"
43605845,"GR",0.22371617,"2","1","1",2,1,1,2,43,"C","C_OQ_M","2_1_M","41-65"
43605846,"GR",0.35463598,"1","1","1",1,1,1,1,34,"ONQ","ONQ_ONQ_F","1_1_F","26-40"
43605847,"GR",0.12691842,"1","1","1",1,1,1,2,88,"A","OQ_OQ_M","1_1_M",">65"
43700052,"GR",0.25383684,"1","1","2",1,1,2,2,79,"A","OQ_OQ_M","1_1_M",">65"
43700053,"GR",0.3834975,"3","1","1",3,1,1,1,27,"ONQ","ONQ_OQ_F","3_1_F","26-40"
43700055,"GR",0.698397,"3","1","1",3,1,1,1,43,"C","C_ONQ_F","3_1_F","41-65"
43700056,"GR",0.33557427,"2","1","1",2,1,1,2,35,"C","C_OQ_M","2_1_M","26-40"
43702373,"GR",0.35463598,"2","1","1",2,1,1,1,30,"A","OQ_OQ_F","2_1_F","26-40"
43702377,"GR",0.27480963,"1","1","1",1,1,1,1,67,"A","OQ_OQ_F","1_1_F",">65"
43704834,"GR",0.12691842,"1","1","1",1,1,1,2,83,"A","OQ_OQ_M","1_1_M",">65"
43704835,"GR",0.27480963,"1","1","1",1,1,1,1,61,"A","OQ_OQ_F","1_1_F","41-65"
43707783,"GR",0.25383684,"2","2","1",2,2,1,2,82,"C","C_C_M","2_2_M",">65"
43707787,"GR",0.25383684,"1","1","1",1,1,1,2,70,"A","OQ_OQ_M","1_1_M",">65"
91100611,"GR",0.41851333,"3","1","1",3,1,1,2,59,"OQ","OQ_OQ_M","3_1_M","41-65"
91100612,"GR",0.19867271,"1","1","1",1,1,1,1,42,"C","C_OQ_F","1_1_F","41-65"
91100613,"GR",0.12516616,"1","1","1",1,1,1,2,82,"A","OQ_OQ_M","1_1_M",">65"
91100616,"GR",0.19867271,"1","1","1",1,1,1,1,35,"OQ","OQ_OQ_F","1_1_F","26-40"
91101766,"GR",0.12516616,"1","1","1",1,1,1,2,88,"C","C_OQ_M","1_1_M",">65"
91103043,"GR",0.33222514,"5","5","5",5,5,5,1,39,"C","C_C_F","5_5_F","26-40"
91103044,"GR",0.12516616,"1","2","1",1,2,1,2,78,"A","OQ_OQ_M","1_2_M",">65"
91103046,"GR",0.5165661,"3","2","1",3,2,1,1,42,"ONQ","ONQ_OQ_F","3_1_F","41-65"
91200661,"GR",0.19554128,"3","3","5",3,3,5,2,20,"OQ","OQ_C_M","3_3_M","14-25"
91200663,"GR",0.39108256,"3","1","1",3,1,1,2,27,"C","C_OQ_M","3_1_M","26-40"
91200666,"GR",0.2206275,"1","1","1",1,1,1,2,43,"ONQ","ONQ_PI_M","1_1_M","41-65"
91202442,"GR",0.3754985,"1","1","1",1,1,1,2,57,"A","OQ_OQ_M","1_1_M","41-65"
91301366,"GR",0.217796,"3","1","1",3,1,1,2,38,"OQ","OQ_OQ_M","3_1_M","26-40"
91301369,"GR",0.39108256,"3","1","1",3,1,1,2,30,"OQ","OQ_OQ_M","3_1_M","26-40"
91303451,"GR",0.11031375,"1","1","1",1,1,1,2,36,"ONQ","ONQ_ONQ_M","1_1_M","26-40"
91303453,"GR",0.3754985,"2","1","1",2,1,1,2,70,"C","C_OQ_M","2_1_M",">65"
91303456,"GR",0.33765864,"5","2","2",5,2,2,2,31,"PI","PI_ONQ_M","5_2_M","26-40"
91303457,"GR",0.34713602,"2","1","1",2,1,1,2,35,"OQ","OQ_OQ_M","2_1_M","26-40"
91305592,"GR",0.27101552,"1","1","1",1,1,1,1,76,"OQ","OQ_OQ_F","1_1_F",">65"
91305594,"GR",0.39108256,"3","1","1",3,1,1,2,28,"OQ","OQ_ONQ_M","3_1_M","26-40"
91305595,"GR",0.25033233,"1","1","1",1,1,1,2,63,"A","OQ_OQ_M","1_1_M","41-65"
91305598,"GR",0.6775389,"1","1","1",1,1,1,1,69,"C","C_OQ_F","1_1_F",">65"
91307633,"GR",0.217796,"3","1","1",3,1,1,2,36,"OQ","OQ_OQ_M","3_1_M","26-40"
91401531,"GR",0.37820286,"3","1","1",3,1,1,1,31,"OQ","OQ_OQ_F","3_1_F","26-40"
91401535,"GR",0.12516616,"1","1","1",1,1,1,2,71,"A","OQ_OQ_M","1_1_M",">65"
91401537,"GR",0.2206275,"2","1","1",2,1,1,2,52,"OQ","OQ_OQ_M","2_1_M","41-65"
91401538,"GR",0.19554128,"3","3","3",3,3,3,2,19,"C","C_OQ_M","3_3_M","14-25"
91403564,"GR",0.32190606,"5","1","1",5,1,1,2,33,"C","C_OQ_M","5_1_M","26-40"
91403566,"GR",0.217796,"3","5","1",3,5,1,2,41,"PI","PI_C_M","3_5_M","41-65"
91403567,"GR",0.12516616,"1","1","1",1,1,1,2,64,"OQ","OQ_OQ_M","1_1_M","41-65"
91403568,"GR",0.5960182,"1","1","1",1,1,1,1,49,"OQ","OQ_ONQ_F","1_1_F","41-65"
91501221,"GR",0.25033233,"1","1","1",1,1,1,2,71,"OQ","OQ_OQ_M","1_1_M",">65"
91501222,"GR",0.31986278,"5","1","1",5,1,1,1,61,"C","C_OQ_F","5_1_F","41-65"
91501224,"GR",0.25033233,"1","1","1",1,1,1,2,74,"A","OQ_OQ_M","1_1_M",">65"
91503461,"GR",0.27101552,"1","1","1",1,1,1,1,75,"A","OQ_OQ_F","1_1_F",">65"
91503462,"GR",0.12516616,"1","2","1",1,2,1,2,58,"A","OQ_C_M","1_2_M","41-65"
91503463,"GR",0.25033233,"1","1","1",1,1,1,2,66,"OQ","OQ_OQ_M","1_1_M",">65"
91505415,"GR",0.2206275,"1","1","1",1,1,1,2,51,"A","OQ_OQ_M","1_1_M","41-65"
91507402,"GR",0.750997,"1","1","1",1,1,1,2,75,"A","OQ_OQ_M","1_1_M",">65"
91507403,"GR",0.6258308,"1","1","1",1,1,1,2,70,"A","OQ_OQ_M","1_1_M",">65"
91507404,"GR",0.55156875,"1","1","1",1,1,1,2,36,"A","OQ_ONQ_M","1_1_M","26-40"
91507405,"GR",0.33094126,"1","1","1",1,1,1,2,38,"OQ","OQ_ONQ_M","1_1_M","26-40"
91507406,"GR",0.25033233,"1","1","1",1,1,1,2,70,"A","OQ_OQ_M","1_1_M",">65"
91509473,"GR",0.8761631,"1","1","1",1,1,1,2,72,"A","OQ_OQ_M","1_1_M",">65"
91509474,"GR",0.3754985,"1","1","1",1,1,1,2,69,"A","OQ_OQ_M","1_1_M",">65"
91509475,"GR",0.25033233,"1","1","1",1,1,1,2,71,"A","OQ_OQ_M","1_1_M",">65"
91509476,"GR",0.40652335,"1","1","1",1,1,1,1,81,"A","OQ_OQ_F","1_1_F",">65"
91509477,"GR",0.55156875,"1","1","1",1,1,1,2,46,"A","OQ_OQ_M","1_1_M","41-65"
91511491,"GR",0.25033233,"1","1","1",1,1,1,2,64,"A","OQ_OQ_M","1_1_M","41-65"
91511493,"GR",0.50066465,"1","1","1",1,1,1,2,66,"A","OQ_OQ_M","1_1_M",">65"
91511495,"GR",0.12516616,"1","1","1",1,1,1,2,63,"A","OQ_OQ_M","1_1_M","41-65"
91511496,"GR",0.27101552,"1","1","1",1,1,1,1,59,"A","OQ_OQ_F","1_1_F","41-65"
